,Dept,Size,IsHoliday,MarkDown3,Month,A,B,C
7360,67,205863,False,0.0,1,1,0,0
7361,3,34875,False,0.0,1,0,1,0
7362,71,200898,False,0.0,1,1,0,0
7363,82,202505,False,0.0,1,1,0,0
7364,94,39910,False,0.0,1,0,0,1
7365,12,128107,False,0.0,1,0,1,0
7366,41,202505,False,0.0,1,1,0,0
7367,82,203819,False,0.0,1,1,0,0
7368,8,203819,False,0.0,1,1,0,0
7369,46,203819,False,0.0,1,1,0,0
7370,85,206302,False,0.0,1,1,0,0
7371,98,41062,False,0.0,1,0,0,1
7372,23,184109,False,0.0,1,1,0,0
7373,24,200898,False,0.0,1,1,0,0
7374,1,118221,False,0.0,1,0,1,0
7375,67,39910,False,0.0,1,0,0,1
7376,40,207499,False,0.0,1,1,0,0
7377,9,203819,False,0.0,1,1,0,0
7378,14,39690,False,0.0,1,1,0,0
7379,72,155083,False,0.0,1,1,0,0
7380,81,203819,False,0.0,1,1,0,0
7381,17,93638,False,0.0,1,0,1,0
7382,12,39690,False,0.0,1,1,0,0
7383,67,37392,False,0.0,1,0,1,0
7384,87,206302,False,0.0,1,1,0,0
7385,85,103681,False,0.0,1,0,1,0
7386,59,200898,False,0.0,1,1,0,0
7387,91,41062,False,0.0,1,0,0,1
7388,18,202307,False,0.0,1,1,0,0
7389,72,203819,False,0.0,1,1,0,0
7390,11,39690,False,0.0,1,1,0,0
7391,52,39690,False,0.0,1,0,0,1
7392,10,184109,False,0.0,1,1,0,0
7393,27,205863,False,0.0,1,1,0,0
7394,8,128107,False,0.0,1,0,1,0
7395,52,203819,False,0.0,1,1,0,0
7396,37,207499,False,0.0,1,1,0,0
7397,28,39690,False,0.0,1,0,0,1
7398,27,200898,False,0.0,1,1,0,0
7399,10,39690,False,0.0,1,1,0,0
7400,17,207499,False,0.0,1,1,0,0
7401,80,202505,False,0.0,1,1,0,0
7402,14,203819,False,0.0,1,1,0,0
7403,94,155083,False,0.0,1,1,0,0
7404,92,155078,False,0.0,1,1,0,0
7405,67,155078,False,0.0,1,1,0,0
7406,74,203819,False,0.0,1,1,0,0
7407,13,203819,False,0.0,1,1,0,0
7408,50,203819,False,0.0,1,1,0,0
7409,60,200898,False,0.0,1,1,0,0
7410,79,203819,False,0.0,1,1,0,0
7411,9,37392,False,0.0,1,0,1,0
7412,90,206302,False,0.0,1,1,0,0
7413,38,207499,False,0.0,1,1,0,0
7414,16,207499,False,0.0,1,1,0,0
7415,30,205863,False,0.0,1,1,0,0
7416,91,206302,False,0.0,1,1,0,0
7417,60,39910,False,0.0,1,0,0,1
7418,71,203007,False,0.0,1,1,0,0
7419,12,203819,False,0.0,1,1,0,0
7420,98,103681,False,0.0,1,0,1,0
7421,35,151315,False,0.0,1,1,0,0
7422,81,37392,False,0.0,1,0,1,0
7423,9,128107,False,0.0,1,0,1,0
7424,16,93638,False,0.0,1,0,1,0
7425,44,202505,False,0.0,1,1,0,0
7426,26,200898,False,0.0,1,1,0,0
7427,74,155083,False,0.0,1,1,0,0
7428,1,39910,False,0.0,1,1,0,0
7429,24,203819,False,0.0,1,1,0,0
7430,31,200898,False,0.0,1,1,0,0
7431,91,203007,False,0.0,1,1,0,0
7432,14,184109,False,0.0,1,1,0,0
7433,93,203819,False,0.0,1,1,0,0
7434,93,103681,False,0.0,1,0,1,0
7435,33,203819,False,0.0,1,1,0,0
7436,44,200898,False,0.0,1,1,0,0
7437,81,203819,False,0.0,1,1,0,0
7438,36,200898,False,0.0,1,1,0,0
7439,97,39910,False,0.0,1,0,0,1
7440,41,203819,False,0.0,1,1,0,0
7441,2,34875,False,0.0,1,0,1,0
7442,1,93638,False,0.0,1,0,1,0
7443,92,203819,False,0.0,1,1,0,0
7444,82,203819,False,0.0,1,1,0,0
7445,80,155078,False,0.0,1,1,0,0
7446,29,207499,False,0.0,1,1,0,0
7447,97,203007,False,0.0,1,1,0,0
7448,2,93638,False,0.0,1,0,1,0
7449,55,202505,False,0.0,1,1,0,0
7450,87,155083,False,0.0,1,1,0,0
7451,32,203819,False,0.0,1,1,0,0
7452,36,151315,False,0.0,1,1,0,0
7453,35,200898,False,0.0,1,1,0,0
7454,95,41062,False,0.0,1,0,0,1
7455,46,200898,False,0.0,1,1,0,0
7456,82,155083,False,0.0,1,1,0,0
7457,44,203819,False,0.0,1,1,0,0
7458,80,203819,False,0.0,1,1,0,0
7459,7,93638,False,0.0,1,0,1,0
7460,28,205863,False,0.0,1,1,0,0
7461,91,103681,False,0.0,1,0,1,0
7462,83,155078,False,0.0,1,1,0,0
7463,98,203007,False,0.0,1,1,0,0
7464,90,203007,False,0.0,1,1,0,0
7465,30,207499,False,0.0,1,1,0,0
7466,31,203819,False,0.0,1,1,0,0
7467,72,37392,False,0.0,1,0,1,0
7468,42,203819,False,0.0,1,1,0,0
7469,24,151315,False,0.0,1,1,0,0
7470,25,207499,False,0.0,1,1,0,0
7471,52,118221,False,0.0,1,0,1,0
7472,52,39910,False,0.0,1,0,0,1
7473,83,155083,False,0.0,1,1,0,0
7474,74,37392,False,0.0,1,0,1,0
7475,40,203819,False,0.0,1,1,0,0
7476,28,207499,False,0.0,1,1,0,0
7477,35,203819,False,0.0,1,1,0,0
7478,56,202505,False,0.0,1,1,0,0
7479,90,203819,False,0.0,1,1,0,0
7480,94,203007,False,0.0,1,1,0,0
7481,3,93638,False,0.0,1,0,1,0
7482,92,103681,False,0.0,1,0,1,0
7483,41,200898,False,0.0,1,1,0,0
7484,27,207499,False,0.0,1,1,0,0
7485,40,200898,False,0.0,1,1,0,0
7486,81,155078,False,0.0,1,1,0,0
7487,58,202505,False,0.0,1,1,0,0
7488,95,203007,False,0.0,1,1,0,0
7489,37,203819,False,0.0,1,1,0,0
7490,36,203819,False,0.0,1,1,0,0
7491,85,155083,False,0.0,1,1,0,0
7492,5,93638,False,0.0,1,0,1,0
7493,4,93638,False,0.0,1,0,1,0
7494,49,202307,False,0.0,1,1,0,0
7495,16,184109,False,0.0,1,1,0,0
7496,54,202505,False,0.0,1,1,0,0
7497,93,203007,False,0.0,1,1,0,0
7498,7,37392,False,0.0,1,0,1,0
7499,40,39690,False,0.0,1,0,0,1
7500,92,203007,False,0.0,1,1,0,0
7501,59,202505,False,0.0,1,1,0,0
7502,26,207499,False,0.0,1,1,0,0
7503,46,39910,False,0.0,1,0,0,1
7504,34,203819,False,0.0,1,1,0,0
7505,16,202307,False,0.0,1,1,0,0
7506,42,200898,False,0.0,1,1,0,0
7507,38,200898,False,0.0,1,1,0,0
7508,91,203819,False,0.0,1,1,0,0
7509,54,118221,False,0.0,1,0,1,0
7510,83,203819,False,0.0,1,1,0,0
7511,17,184109,False,0.0,1,1,0,0
7512,6,93638,False,0.0,1,0,1,0
7513,96,203007,False,0.0,1,1,0,0
7514,38,203819,False,0.0,1,1,0,0
7515,82,155078,False,0.0,1,1,0,0
7516,38,39690,False,0.0,1,0,0,1
7517,85,203819,False,0.0,1,1,0,0
7518,94,41062,False,0.0,1,0,0,1
7519,95,206302,False,0.0,1,1,0,0
7520,79,155078,False,0.0,1,1,0,0
7521,98,206302,False,0.0,1,1,0,0
7522,52,203819,False,0.0,1,1,0,0
7523,33,207499,False,0.0,1,1,0,0
7524,3,39690,False,0.0,1,1,0,0
7525,32,200898,False,0.0,1,1,0,0
7526,26,203819,False,0.0,1,1,0,0
7527,83,203007,False,0.0,1,1,0,0
7528,51,203819,False,0.0,1,1,0,0
7529,22,207499,False,0.0,1,1,0,0
7530,8,37392,False,0.0,1,0,1,0
7531,72,203819,False,0.0,1,1,0,0
7532,81,155083,False,0.0,1,1,0,0
7533,96,206302,False,0.0,1,1,0,0
7534,87,155078,False,0.0,1,1,0,0
7535,50,203819,False,0.0,1,1,0,0
7536,27,203819,False,0.0,1,1,0,0
7537,91,155083,False,0.0,1,1,0,0
7538,74,155078,False,0.0,1,1,0,0
7539,17,202307,False,0.0,1,1,0,0
7540,55,118221,False,0.0,1,0,1,0
7541,49,202505,False,0.0,1,1,0,0
7542,72,205863,False,0.0,1,1,0,0
7543,98,203819,False,0.0,1,1,0,0
7544,93,151315,False,0.0,1,1,0,0
7545,4,39690,False,0.0,1,1,0,0
7546,79,37392,False,0.0,1,0,1,0
7547,52,200898,False,0.0,1,1,0,0
7548,71,37392,False,0.0,1,0,1,0
7549,55,203819,False,0.0,1,1,0,0
7550,21,207499,False,0.0,1,1,0,0
7551,12,184109,False,0.0,1,1,0,0
7552,67,203819,False,0.0,1,1,0,0
7553,1,128107,False,0.0,1,0,1,0
7554,22,34875,False,0.0,1,0,1,0
7555,82,203007,False,0.0,1,1,0,0
7556,95,103681,False,0.0,1,0,1,0
7557,72,202505,False,0.0,1,1,0,0
7558,54,203819,False,0.0,1,1,0,0
7559,96,41062,False,0.0,1,0,0,1
7560,25,203819,False,0.0,1,1,0,0
7561,71,203819,False,0.0,1,1,0,0
7562,20,184109,False,0.0,1,1,0,0
7563,10,93638,False,0.0,1,0,1,0
7564,71,202505,False,0.0,1,1,0,0
7565,50,200898,False,0.0,1,1,0,0
7566,49,203819,False,0.0,1,1,0,0
7567,8,93638,False,0.0,1,0,1,0
7568,46,203819,False,0.0,1,1,0,0
7569,85,155078,False,0.0,1,1,0,0
7570,31,207499,False,0.0,1,1,0,0
7571,34,200898,False,0.0,1,1,0,0
7572,95,203819,False,0.0,1,1,0,0
7573,87,203007,False,0.0,1,1,0,0
7574,67,202505,False,0.0,1,1,0,0
7575,71,205863,False,0.0,1,1,0,0
7576,45,203819,False,0.0,1,1,0,0
7577,29,203819,False,0.0,1,1,0,0
7578,90,155083,False,0.0,1,1,0,0
7579,93,41062,False,0.0,1,0,0,1
7580,79,203819,False,0.0,1,1,0,0
7581,24,207499,False,0.0,1,1,0,0
7582,18,184109,False,0.0,1,1,0,0
7583,96,39910,False,0.0,1,0,0,1
7584,29,205863,False,0.0,1,1,0,0
7585,30,203819,False,0.0,1,1,0,0
7586,49,200898,False,0.0,1,1,0,0
7587,94,203819,False,0.0,1,1,0,0
7588,19,184109,False,0.0,1,1,0,0
7589,96,203819,False,0.0,1,1,0,0
7590,6,37392,False,0.0,1,0,1,0
7591,32,207499,False,0.0,1,1,0,0
7592,97,203819,False,0.0,1,1,0,0
7593,33,200898,False,0.0,1,1,0,0
7594,97,206302,False,0.0,1,1,0,0
7595,21,34875,False,0.0,1,0,1,0
7596,32,39690,False,0.0,1,0,0,1
7597,52,202505,False,0.0,1,1,0,0
7598,90,103681,False,0.0,1,0,1,0
7599,77,37392,False,0.0,1,0,1,0
7600,2,39690,False,0.0,1,1,0,0
7601,42,39910,False,0.0,1,0,0,1
7602,85,203007,False,0.0,1,1,0,0
7603,23,207499,False,0.0,1,1,0,0
7604,9,93638,False,0.0,1,0,1,0
7605,42,39690,False,0.0,1,0,0,1
7606,74,203819,False,0.0,1,1,0,0
7607,28,203819,False,0.0,1,1,0,0
7608,13,184109,False,0.0,1,1,0,0
7609,1,39690,False,0.0,1,1,0,0
7610,92,203742,False,0.0,1,1,0,0
7611,59,203007,False,0.0,1,1,0,0
7612,18,93638,False,0.0,1,0,1,0
7613,29,203819,False,0.0,1,1,0,0
7614,19,34875,False,0.0,1,0,1,0
7615,11,37392,False,0.0,1,0,1,0
7616,12,200898,False,0.0,1,1,0,0
7617,45,202307,False,0.0,1,1,0,0
7618,6,203742,False,0.0,1,1,0,0
7619,18,39690,False,0.0,1,0,0,1
7620,14,151315,False,0.0,1,1,0,0
7621,30,128107,False,0.0,1,0,1,0
7622,55,207499,False,0.0,1,1,0,0
7623,33,202505,False,0.0,1,1,0,0
7624,55,39690,False,0.0,1,1,0,0
7625,42,203007,False,0.0,1,1,0,0
7626,29,128107,False,0.0,1,0,1,0
7627,4,39910,False,0.0,1,1,0,0
7628,52,39690,False,0.0,1,1,0,0
7629,29,93638,False,0.0,1,0,1,0
7630,2,125833,False,0.0,1,0,1,0
7631,82,120653,False,0.0,1,0,1,0
7632,4,184109,False,0.0,1,1,0,0
7633,93,202505,False,0.0,1,1,0,0
7634,4,207499,False,0.0,1,1,0,0
7635,3,125833,False,0.0,1,0,1,0
7636,40,203007,False,0.0,1,1,0,0
7637,20,202307,False,0.0,1,1,0,0
7638,80,120653,False,0.0,1,0,1,0
7639,56,207499,False,0.0,1,1,0,0
7640,11,200898,False,0.0,1,1,0,0
7641,8,203742,False,0.0,1,1,0,0
7642,55,202307,False,0.0,1,1,0,0
7643,49,155078,False,0.0,1,1,0,0
7644,81,120653,False,0.0,1,0,1,0
7645,4,196321,False,0.0,1,1,0,0
7646,7,203742,False,0.0,1,1,0,0
7647,60,206302,False,0.0,1,1,0,0
7648,72,39690,False,0.0,1,0,0,1
7649,28,203819,False,0.0,1,1,0,0
7650,60,118221,False,0.0,1,0,1,0
7651,30,93638,False,0.0,1,0,1,0
7652,91,200898,False,0.0,1,1,0,0
7653,41,203007,False,0.0,1,1,0,0
7654,56,155083,False,0.0,1,1,0,0
7655,90,200898,False,0.0,1,1,0,0
7656,5,203742,False,0.0,1,1,0,0
7657,30,203819,False,0.0,1,1,0,0
7658,87,120653,False,0.0,1,0,1,0
7659,44,203007,False,0.0,1,1,0,0
7660,27,93638,False,0.0,1,0,1,0
7661,6,207499,False,0.0,1,1,0,0
7662,27,128107,False,0.0,1,0,1,0
7663,14,200898,False,0.0,1,1,0,0
7664,79,103681,False,0.0,1,0,1,0
7665,45,203007,False,0.0,1,1,0,0
7666,2,203742,False,0.0,1,1,0,0
7667,90,120653,False,0.0,1,0,1,0
7668,42,39690,False,0.0,1,1,0,0
7669,32,203819,False,0.0,1,1,0,0
7670,54,155078,False,0.0,1,1,0,0
7671,3,37392,False,0.0,1,0,1,0
7672,52,207499,False,0.0,1,1,0,0
7673,91,120653,False,0.0,1,0,1,0
7674,2,196321,False,0.0,1,1,0,0
7675,5,184109,False,0.0,1,1,0,0
7676,2,39910,False,0.0,1,0,0,1
7677,60,205863,False,0.0,1,1,0,0
7678,59,39690,False,0.0,1,1,0,0
7679,34,202505,False,0.0,1,1,0,0
7680,71,206302,False,0.0,1,1,0,0
7681,5,207499,False,0.0,1,1,0,0
7682,52,155078,False,0.0,1,1,0,0
7683,3,151315,False,0.0,1,1,0,0
7684,13,200898,False,0.0,1,1,0,0
7685,4,203742,False,0.0,1,1,0,0
7686,85,120653,False,0.0,1,0,1,0
7687,3,196321,False,0.0,1,1,0,0
7688,31,203819,False,0.0,1,1,0,0
7689,27,184109,False,0.0,1,1,0,0
7690,67,206302,False,0.0,1,1,0,0
7691,28,128107,False,0.0,1,0,1,0
7692,46,39690,False,0.0,1,1,0,0
7693,92,202505,False,0.0,1,1,0,0
7694,54,207499,False,0.0,1,1,0,0
7695,58,155083,False,0.0,1,1,0,0
7696,3,203742,False,0.0,1,1,0,0
7697,67,39690,False,0.0,1,0,0,1
7698,87,200898,False,0.0,1,1,0,0
7699,28,93638,False,0.0,1,0,1,0
7700,1,125833,False,0.0,1,0,1,0
7701,85,200898,False,0.0,1,1,0,0
7702,79,39910,False,0.0,1,0,0,1
7703,28,184109,False,0.0,1,1,0,0
7704,58,151315,False,0.0,1,1,0,0
7705,23,203819,False,0.0,1,1,0,0
7706,32,93638,False,0.0,1,0,1,0
7707,24,203819,False,0.0,1,1,0,0
7708,67,120653,False,0.0,1,0,1,0
7709,56,206302,False,0.0,1,1,0,0
7710,4,125833,False,0.0,1,0,1,0
7711,34,128107,False,0.0,1,0,1,0
7712,36,203007,False,0.0,1,1,0,0
7713,34,151315,False,0.0,1,1,0,0
7714,12,203742,False,0.0,1,1,0,0
7715,29,184109,False,0.0,1,1,0,0
7716,95,202505,False,0.0,1,1,0,0
7717,94,200898,False,0.0,1,1,0,0
7718,59,207499,False,0.0,1,1,0,0
7719,4,34875,False,0.0,1,0,1,0
7720,37,203007,False,0.0,1,1,0,0
7721,31,202505,False,0.0,1,1,0,0
7722,54,155083,False,0.0,1,1,0,0
7723,8,200898,False,0.0,1,1,0,0
7724,1,207499,False,0.0,1,1,0,0
7725,82,41062,False,0.0,1,0,0,1
7726,14,203742,False,0.0,1,1,0,0
7727,36,128107,False,0.0,1,0,1,0
7728,96,202505,False,0.0,1,1,0,0
7729,59,120653,False,0.0,1,0,1,0
7730,55,206302,False,0.0,1,1,0,0
7731,22,203819,False,0.0,1,1,0,0
7732,60,120653,False,0.0,1,0,1,0
7733,6,196321,False,0.0,1,1,0,0
7734,35,203007,False,0.0,1,1,0,0
7735,80,39910,False,0.0,1,0,0,1
7736,2,37392,False,0.0,1,0,1,0
7737,35,128107,False,0.0,1,0,1,0
7738,54,151315,False,0.0,1,1,0,0
7739,13,203742,False,0.0,1,1,0,0
7740,95,200898,False,0.0,1,1,0,0
7741,33,93638,False,0.0,1,0,1,0
7742,32,205863,False,0.0,1,1,0,0
7743,30,202505,False,0.0,1,1,0,0
7744,74,39690,False,0.0,1,1,0,0
7745,2,207499,False,0.0,1,1,0,0
7746,46,155078,False,0.0,1,1,0,0
7747,25,205863,False,0.0,1,1,0,0
7748,9,200898,False,0.0,1,1,0,0
7749,17,39690,False,0.0,1,0,0,1
7750,10,200898,False,0.0,1,1,0,0
7751,3,118221,False,0.0,1,0,1,0
7752,74,120653,False,0.0,1,0,1,0
7753,41,118221,False,0.0,1,0,1,0
7754,58,206302,False,0.0,1,1,0,0
7755,74,103681,False,0.0,1,0,1,0
7756,56,37392,False,0.0,1,0,1,0
7757,3,207499,False,0.0,1,1,0,0
7758,32,202505,False,0.0,1,1,0,0
7759,60,39690,False,0.0,1,1,0,0
7760,31,128107,False,0.0,1,0,1,0
7761,55,155083,False,0.0,1,1,0,0
7762,9,203742,False,0.0,1,1,0,0
7763,79,120653,False,0.0,1,0,1,0
7764,87,37392,False,0.0,1,0,1,0
7765,92,200898,False,0.0,1,1,0,0
7766,83,41062,False,0.0,1,0,0,1
7767,27,203819,False,0.0,1,1,0,0
7768,79,205863,False,0.0,1,1,0,0
7769,59,206302,False,0.0,1,1,0,0
7770,58,207499,False,0.0,1,1,0,0
7771,31,93638,False,0.0,1,0,1,0
7772,11,203742,False,0.0,1,1,0,0
7773,3,184109,False,0.0,1,1,0,0
7774,33,128107,False,0.0,1,0,1,0
7775,25,203819,False,0.0,1,1,0,0
7776,71,120653,False,0.0,1,0,1,0
7777,67,39690,False,0.0,1,1,0,0
7778,38,203007,False,0.0,1,1,0,0
7779,32,128107,False,0.0,1,0,1,0
7780,5,39910,False,0.0,1,1,0,0
7781,10,203742,False,0.0,1,1,0,0
7782,72,120653,False,0.0,1,0,1,0
7783,5,196321,False,0.0,1,1,0,0
7784,26,203819,False,0.0,1,1,0,0
7785,74,39690,False,0.0,1,0,0,1
7786,92,39910,False,0.0,1,0,0,1
7787,93,200898,False,0.0,1,1,0,0
7788,94,202505,False,0.0,1,1,0,0
7789,25,39910,False,0.0,1,0,0,1
7790,12,202307,False,0.0,1,1,0,0
7791,3,39910,False,0.0,1,0,0,1
7792,13,207499,False,0.0,1,1,0,0
7793,46,203007,False,0.0,1,1,0,0
7794,91,202505,False,0.0,1,1,0,0
7795,60,37392,False,0.0,1,0,1,0
7796,55,203007,False,0.0,1,1,0,0
7797,3,203819,False,0.0,1,1,0,0
7798,13,202307,False,0.0,1,1,0,0
7799,85,202505,False,0.0,1,1,0,0
7800,11,207499,False,0.0,1,1,0,0
7801,95,155078,False,0.0,1,1,0,0
7802,21,200898,False,0.0,1,1,0,0
7803,54,202307,False,0.0,1,1,0,0
7804,4,203819,False,0.0,1,1,0,0
7805,67,155083,False,0.0,1,1,0,0
7806,91,203819,False,0.0,1,1,0,0
7807,4,37392,False,0.0,1,0,1,0
7808,82,37392,False,0.0,1,0,1,0
7809,20,34875,False,0.0,1,0,1,0
7810,82,103681,False,0.0,1,0,1,0
7811,20,39690,False,0.0,1,1,0,0
7812,90,203819,False,0.0,1,1,0,0
7813,97,155083,False,0.0,1,1,0,0
7814,18,128107,False,0.0,1,0,1,0
7815,44,207499,False,0.0,1,1,0,0
7816,79,200898,False,0.0,1,1,0,0
7817,56,155078,False,0.0,1,1,0,0
7818,23,93638,False,0.0,1,0,1,0
7819,21,39690,False,0.0,1,1,0,0
7820,4,151315,False,0.0,1,1,0,0
7821,10,207499,False,0.0,1,1,0,0
7822,20,128107,False,0.0,1,0,1,0
7823,23,34875,False,0.0,1,0,1,0
7824,20,200898,False,0.0,1,1,0,0
7825,54,203007,False,0.0,1,1,0,0
7826,2,39910,False,0.0,1,1,0,0
7827,19,202307,False,0.0,1,1,0,0
7828,2,203819,False,0.0,1,1,0,0
7829,40,203819,False,0.0,1,1,0,0
7830,38,202505,False,0.0,1,1,0,0
7831,92,203819,False,0.0,1,1,0,0
7832,81,206302,False,0.0,1,1,0,0
7833,80,151315,False,0.0,1,1,0,0
7834,31,39910,False,0.0,1,0,0,1
7835,22,93638,False,0.0,1,0,1,0
7836,17,128107,False,0.0,1,0,1,0
7837,5,203819,False,0.0,1,1,0,0
7838,74,200898,False,0.0,1,1,0,0
7839,41,203819,False,0.0,1,1,0,0
7840,19,93638,False,0.0,1,0,1,0
7841,14,128107,False,0.0,1,0,1,0
7842,85,203819,False,0.0,1,1,0,0
7843,44,118221,False,0.0,1,0,1,0
7844,16,39690,False,0.0,1,1,0,0
7845,6,203819,False,0.0,1,1,0,0
7846,25,39690,False,0.0,1,0,0,1
7847,44,203819,False,0.0,1,1,0,0
7848,41,207499,False,0.0,1,1,0,0
7849,13,128107,False,0.0,1,0,1,0
7850,23,200898,False,0.0,1,1,0,0
7851,83,206302,False,0.0,1,1,0,0
7852,94,155078,False,0.0,1,1,0,0
7853,58,203007,False,0.0,1,1,0,0
7854,7,203819,False,0.0,1,1,0,0
7855,96,155083,False,0.0,1,1,0,0
7856,71,155083,False,0.0,1,1,0,0
7857,83,203819,False,0.0,1,1,0,0
7858,45,203819,False,0.0,1,1,0,0
7859,72,200898,False,0.0,1,1,0,0
7860,38,203819,False,0.0,1,1,0,0
7861,56,203007,False,0.0,1,1,0,0
7862,12,207499,False,0.0,1,1,0,0
7863,59,39690,False,0.0,1,0,0,1
7864,24,184109,False,0.0,1,1,0,0
7865,1,34875,False,0.0,1,0,1,0
7866,58,155078,False,0.0,1,1,0,0
7867,21,93638,False,0.0,1,0,1,0
7868,82,206302,False,0.0,1,1,0,0
7869,42,207499,False,0.0,1,1,0,0
7870,8,184109,False,0.0,1,1,0,0
7871,16,128107,False,0.0,1,0,1,0
7872,74,205863,False,0.0,1,1,0,0
7873,20,93638,False,0.0,1,0,1,0
7874,22,200898,False,0.0,1,1,0,0
7875,40,202505,False,0.0,1,1,0,0
7876,18,39690,False,0.0,1,1,0,0
7877,90,41062,False,0.0,1,0,0,1
7878,87,203819,False,0.0,1,1,0,0
7879,42,203819,False,0.0,1,1,0,0
7880,83,202505,False,0.0,1,1,0,0
7881,17,39690,False,0.0,1,1,0,0
7882,59,155078,False,0.0,1,1,0,0
7883,3,39910,False,0.0,1,1,0,0
7884,7,184109,False,0.0,1,1,0,0
7885,80,200898,False,0.0,1,1,0,0
7886,80,103681,False,0.0,1,0,1,0
7887,38,39690,False,0.0,1,1,0,0
7888,31,205863,False,0.0,1,1,0,0
7889,59,118221,False,0.0,1,0,1,0
7890,21,39690,False,0.0,1,0,0,1
7891,49,207499,False,0.0,1,1,0,0
7892,24,128107,False,0.0,1,0,1,0
7893,17,200898,False,0.0,1,1,0,0
7894,34,203819,False,0.0,1,1,0,0
7895,97,203819,False,0.0,1,1,0,0
7896,55,155078,False,0.0,1,1,0,0
7897,74,206302,False,0.0,1,1,0,0
7898,49,203007,False,0.0,1,1,0,0
7899,98,155078,False,0.0,1,1,0,0
7900,90,202505,False,0.0,1,1,0,0
7901,37,151315,False,0.0,1,1,0,0
7902,96,203819,False,0.0,1,1,0,0
7903,8,207499,False,0.0,1,1,0,0
7904,93,120653,False,0.0,1,0,1,0
7905,25,128107,False,0.0,1,0,1,0
7906,98,203819,False,0.0,1,1,0,0
7907,59,155083,False,0.0,1,1,0,0
7908,72,206302,False,0.0,1,1,0,0
7909,74,39910,False,0.0,1,0,0,1
7910,23,151315,False,0.0,1,1,0,0
7911,35,202505,False,0.0,1,1,0,0
7912,40,39690,False,0.0,1,1,0,0
7913,1,203742,False,0.0,1,1,0,0
7914,26,93638,False,0.0,1,0,1,0
7915,26,128107,False,0.0,1,0,1,0
7916,16,200898,False,0.0,1,1,0,0
7917,33,203819,False,0.0,1,1,0,0
7918,26,184109,False,0.0,1,1,0,0
7919,92,120653,False,0.0,1,0,1,0
7920,59,37392,False,0.0,1,0,1,0
7921,7,207499,False,0.0,1,1,0,0
7922,42,118221,False,0.0,1,0,1,0
7923,2,118221,False,0.0,1,0,1,0
7924,93,39910,False,0.0,1,0,0,1
7925,85,37392,False,0.0,1,0,1,0
7926,83,200898,False,0.0,1,1,0,0
7927,82,200898,False,0.0,1,1,0,0
7928,35,203819,False,0.0,1,1,0,0
7929,28,39910,False,0.0,1,0,0,1
7930,36,202505,False,0.0,1,1,0,0
7931,51,203007,False,0.0,1,1,0,0
7932,46,207499,False,0.0,1,1,0,0
7933,26,205863,False,0.0,1,1,0,0
7934,37,202505,False,0.0,1,1,0,0
7935,25,39690,False,0.0,1,1,0,0
7936,21,128107,False,0.0,1,0,1,0
7937,97,120653,False,0.0,1,0,1,0
7938,19,200898,False,0.0,1,1,0,0
7939,52,203007,False,0.0,1,1,0,0
7940,60,155083,False,0.0,1,1,0,0
7941,87,202505,False,0.0,1,1,0,0
7942,94,203819,False,0.0,1,1,0,0
7943,98,120653,False,0.0,1,0,1,0
7944,98,155083,False,0.0,1,1,0,0
7945,97,155078,False,0.0,1,1,0,0
7946,1,39910,False,0.0,1,0,0,1
7947,10,37392,False,0.0,1,0,1,0
7948,45,207499,False,0.0,1,1,0,0
7949,1,203819,False,0.0,1,1,0,0
7950,72,39910,False,0.0,1,0,0,1
7951,93,203819,False,0.0,1,1,0,0
7952,80,206302,False,0.0,1,1,0,0
7953,37,203819,False,0.0,1,1,0,0
7954,25,93638,False,0.0,1,0,1,0
7955,6,184109,False,0.0,1,1,0,0
7956,23,128107,False,0.0,1,0,1,0
7957,81,103681,False,0.0,1,0,1,0
7958,26,39690,False,0.0,1,1,0,0
7959,18,200898,False,0.0,1,1,0,0
7960,92,151315,False,0.0,1,1,0,0
7961,22,128107,False,0.0,1,0,1,0
7962,87,41062,False,0.0,1,0,0,1
7963,95,120653,False,0.0,1,0,1,0
7964,1,196321,False,0.0,1,1,0,0
7965,95,203819,False,0.0,1,1,0,0
7966,36,203819,False,0.0,1,1,0,0
7967,46,202307,False,0.0,1,1,0,0
7968,79,206302,False,0.0,1,1,0,0
7969,24,93638,False,0.0,1,0,1,0
7970,60,39690,False,0.0,1,0,0,1
7971,9,207499,False,0.0,1,1,0,0
7972,81,200898,False,0.0,1,1,0,0
7973,25,184109,False,0.0,1,1,0,0
7974,31,155083,False,0.0,1,1,0,0
7975,10,39690,False,0.0,1,0,0,1
7976,49,158114,False,0.0,1,1,0,0
7977,8,140167,False,0.0,1,0,1,0
7978,40,39910,False,0.0,1,1,0,0
7979,46,140167,False,0.0,1,0,1,0
7980,40,114533,False,0.0,1,0,1,0
7981,67,158114,False,0.0,1,1,0,0
7982,40,205863,False,0.0,1,1,0,0
7983,18,155083,False,0.0,1,1,0,0
7984,29,196321,False,0.0,1,1,0,0
7985,17,93188,False,0.0,1,0,1,0
7986,46,152513,False,0.0,1,1,0,0
7987,60,93188,False,0.0,1,0,1,0
7988,67,202307,False,0.0,1,1,0,0
7989,2,39690,False,0.0,1,0,0,1
7990,8,42988,False,0.0,1,0,0,1
7991,9,140167,False,0.0,1,0,1,0
7992,87,204184,False,0.0,1,1,0,0
7993,40,93188,False,0.0,1,0,1,0
